date,symbol,side,qty,reference,fill,notional,fees,reason
2006-12-01,GLD,buy,3.65055744,64.19999694824219,64.24493694610595,234.52983255093795,0.0,Monthly rebalance
2007-01-03,SPY,sell,0.00781485895759304,142.25,142.15042499999998,1.1108855221369076,0.03,Monthly rebalance
2007-01-03,EFA,sell,0.057800622030674376,73.95999908447266,73.90822708511352,4.271941498703898,0.0,Monthly rebalance
2007-01-03,IEF,buy,0.01654861,82.70999908447266,82.76789608383179,1.3696936328118594,0.0,Monthly rebalance
2007-01-03,GLD,buy,0.02362478,63.58000183105469,63.62450783233642,1.5031150001472249,0.0,Monthly rebalance
2007-01-03,VNQ,buy,0.04295878,77.33999633789062,77.39413433532714,3.3247575902017648,0.0,Monthly rebalance
2007-02-01,VNQ,sell,0.08444414209895568,83.83000183105469,83.77132082977295,7.073997319966552,0.03,Monthly rebalance
2007-02-01,SPY,buy,0.01973786,144.14999389648438,144.2508988922119,2.8472040472086335,0.0,Monthly rebalance
2007-02-01,EFA,buy,0.04654303,74.73999786376953,74.79231586227417,3.481061000947302,0.0,Monthly rebalance
2007-02-01,IEF,buy,0.12363993,82.01000213623047,82.06740913772582,10.14680872106978,0.0,Monthly rebalance
2007-02-01,GLD,buy,0.02956227,65.44999694824219,65.49581194610595,1.9362048766200095,0.0,Monthly rebalance
2007-03-01,IEF,sell,0.08616842150965676,83.56999969482422,83.51150069503784,7.196054192794014,0.03,Monthly rebalance
2007-03-01,GLD,sell,0.0888811464047965,66.2300033569336,66.18364235458374,5.882478005720448,0.0,Monthly rebalance
2007-03-01,SPY,buy,0.03257535,139.33999633789062,139.43753433532714,4.5422264841103,0.0,Monthly rebalance
2007-03-01,EFA,buy,0.03372892,72.9800033569336,73.03108935928344,2.463259770512123,0.0,Monthly rebalance
2007-03-01,VNQ,buy,0.07510968,80.4000015258789,80.45628152694701,6.043045559478901,0.0,Monthly rebalance
2007-04-02,SPY,sell,0.012787428184585448,142.16000366210938,142.0604916595459,1.8165883349633432,0.03,Monthly rebalance
2007-04-02,EFA,sell,0.10659964038106295,76.30000305175781,76.24659304962158,8.127859399370914,0.0,Monthly rebalance
2007-04-02,IEF,buy,0.03947024,82.94999694824219,83.00806194610595,3.276348126947669,0.0,Monthly rebalance
2007-04-02,GLD,buy,0.0497451,65.73999786376953,65.78601586227417,3.272531937670415,0.0,Monthly rebalance
2007-04-02,VNQ,buy,0.06371822,79.30000305175781,79.35551305389404,5.056392038980893,0.0,Monthly rebalance
2007-05-01,SPY,sell,0.03591244439012664,148.4199981689453,148.31610417022705,5.326393843173509,0.03,Monthly rebalance
2007-05-01,EFA,sell,0.054795357972302394,79.3499984741211,79.2944534751892,4.34496796339107,0.0,Monthly rebalance
2007-05-01,IEF,buy,0.06237232,83.04000091552734,83.0981289161682,5.183023088160497,0.0,Monthly rebalance
2007-05-01,GLD,buy,0.02193476,66.9800033569336,67.02688935928344,1.4702187316424362,0.0,Monthly rebalance
2007-05-01,VNQ,buy,0.06685268,79.5,79.55565,5.318508411642,0.0,Monthly rebalance
2007-06-01,SPY,sell,0.05177244913589685,153.8800048828125,153.77228887939452,7.961168004518889,0.03,Monthly rebalance
2007-06-01,EFA,sell,0.06311701546279558,81.36000061035156,81.30304860992432,5.131605776285014,0.0,Monthly rebalance
2007-06-01,IEF,buy,0.08136711,81.30999755859375,81.36691455688477,6.620590687110645,0.0,Monthly rebalance
2007-06-01,GLD,buy,0.08661658,65.69999694824219,65.74598694610596,5.6946925379963425,0.0,Monthly rebalance
2007-06-01,VNQ,buy,0.03256056,79.23999786376953,79.29546586227417,2.58190477393653,0.0,Monthly rebalance
2007-07-02,SPY,sell,0.009083897828388476,150.8699951171875,150.76438612060545,1.3695282796792896,0.03,Monthly rebalance
2007-07-02,EFA,sell,0.07982332445272222,81.44999694824219,81.39298195037841,6.49705840639962,0.0,Monthly rebalance
2007-07-02,IEF,sell,3.048022548490344,80.76000213623047,80.7034701347351,245.98599671208962,0.0,Monthly rebalance
2007-07-02,GLD,sell,0.021025331182983553,64.51000213623047,64.4648451347351,1.3553947186175515,0.0,Monthly rebalance
2007-07-02,VNQ,sell,3.1310528669117423,71.20999908447266,71.16015208511352,222.8061981959703,0.0,Monthly rebalance
2007-08-01,GLD,sell,0.09976494479779463,65.5,65.45415,6.530029661536569,0.03,Monthly rebalance
2007-08-01,SPY,buy,0.04345522,145.17999267578125,145.2816186706543,6.31324470128939,0.0,Monthly rebalance
2007-08-01,EFA,buy,0.06994186,78.6500015258789,78.70505652694702,5.5047780448998145,0.0,Monthly rebalance
2007-08-01,IEF,buy,2.91140572,82.16999816894531,82.22751716766356,239.3976638233339,0.0,Monthly rebalance
2007-09-04,SPY,sell,0.008297140359558641,147.4499969482422,147.3467819503784,1.2225569313715714,0.03,Monthly rebalance
2007-09-04,IEF,sell,0.027968778930040905,83.83999633789062,83.7813083404541,2.343260891443753,0.0,Monthly rebalance
2007-09-04,GLD,sell,0.030143701235146647,66.73999786376953,66.69327986526488,2.0103823026505663,0.0,Monthly rebalance
2007-09-04,EFA,buy,0.04890149,78.22000122070312,78.27475522155761,3.8277521597194473,0.0,Monthly rebalance
2007-10-01,EFA,sell,0.05210054534658548,82.73999786376953,82.6820798652649,4.307781451370236,0.03,Monthly rebalance
2007-10-01,GLD,sell,0.20126938831829433,73.48999786376953,73.43855486526489,14.780933016711362,0.0,Monthly rebalance
2007-10-01,SPY,buy,0.00796323,152.60000610351562,152.70682610778806,1.2160395788663212,0.0,Monthly rebalance
2007-10-01,IEF,buy,0.12273414,83.62999725341797,83.68853825149536,10.271440770154387,0.0,Monthly rebalance
2007-11-01,GLD,sell,0.14524818410130091,78.4000015258789,78.34512152481079,11.37948663467451,0.03,Monthly rebalance
2007-11-01,SPY,buy,0.02787337,153.2899932861328,153.39729628143309,4.275699596252009,0.0,Monthly rebalance
2007-11-01,IEF,buy,0.03883178,84.33999633789062,84.39903433532714,3.2773647335218703,0.0,Monthly rebalance
2007-12-03,IEF,sell,0.13901015429354535,88.05000305175781,87.98836804962158,12.231276618615153,0.03,Monthly rebalance
2007-12-03,SPY,buy,0.05129525,148.19000244140625,148.29373544311522,7.606764232988456,0.0,Monthly rebalance
2007-12-03,EFA,buy,0.04021574,83.11000061035156,83.1681776107788,3.344669807068901,0.0,Monthly rebalance
2007-12-03,GLD,buy,0.03056736,77.38999938964844,77.44417238922118,2.367263897323384,0.0,Monthly rebalance
2008-01-02,SPY,sell,1.7266526881367545,146.52999877929688,146.42742778015136,252.82931179354884,0.03,Monthly rebalance
2008-01-02,EFA,sell,3.0787229474728313,79.02999877929688,78.97467778015137,243.14115275102472,0.01,Monthly rebalance
2008-01-02,GLD,sell,0.2196011896189538,83.55999755859375,83.50150556030273,18.337029956016167,0.0,Monthly rebalance
2008-01-02,IEF,buy,0.05897466,86.98999786376953,87.05089086227416,5.133796691299725,0.0,Monthly rebalance
2008-02-01,IEF,sell,0.023241816653113645,90.04000091552734,89.97697291488647,2.091228307489964,0.03,Monthly rebalance
2008-02-01,GLD,sell,0.1997755353888806,91.75,91.68577499999999,18.316574788169444,0.0,Monthly rebalance
2008-03-03,GLD,sell,0.13354136648846326,97.5199966430664,97.45173264541626,13.013837544137273,0.03,Monthly rebalance
2008-03-03,IEF,buy,0.03210778,90.29000091552734,90.35320391616821,2.9010407936354676,0.0,Monthly rebalance
2008-04-01,IEF,sell,0.08866696638717597,91.54000091552734,91.47592291488647,8.11089258233014,0.03,Monthly rebalance
2008-04-01,GLD,buy,0.25265353,87.86000061035156,87.9215026107788,22.213677997517483,0.0,Monthly rebalance
2008-05-01,IEF,buy,0.0370382,89.30000305175781,89.36251305389403,3.309826630992738,0.01,Monthly rebalance
2008-05-01,GLD,buy,0.08182319,84.51000213623047,84.56915913772582,6.919718376266376,0.0,Monthly rebalance
2008-05-01,VNQ,buy,3.92705626,66.44999694824219,66.49651194610595,261.1355435061202,0.0,Monthly rebalance
2008-06-02,GLD,sell,0.09205137657702078,87.47000122070312,87.40877221984863,8.046097807744319,0.03,Monthly rebalance
2008-06-02,IEF,buy,0.07255119,87.5,87.56124999999999,6.352672885387499,0.0,Monthly rebalance
2008-07-01,IEF,sell,0.05769593223284053,88.01000213623047,87.94839513473511,5.074264645680759,0.03,Monthly rebalance
2008-07-01,GLD,sell,0.2021954193773241,92.52999877929688,92.46522778015137,18.696045508827506,0.0,Monthly rebalance
2008-07-01,VNQ,sell,3.92705626,56.88999938964844,56.85017639007568,223.2538410747509,0.0,Monthly rebalance
2008-08-01,GLD,buy,0.07536473,89.5,89.56264999999999,6.7498649353345,0.01,Monthly rebalance
2008-09-02,IEF,sell,0.1120381435176423,88.88999938964844,88.82777639007568,9.952099159544337,0.03,Monthly rebalance
2008-09-02,GLD,sell,2.868952156509041,78.16000366210938,78.1052916595459,224.08034494142183,0.0,Monthly rebalance
2008-09-02,VNQ,buy,4.05026089,62.0,62.0434,251.29195650262596,0.0,Monthly rebalance
2008-10-01,IEF,sell,0.011850345120054229,89.13999938964844,89.07760139007569,1.055600318939019,0.03,Monthly rebalance
2008-10-01,VNQ,buy,0.09463317,60.5,60.54234999999999,5.729314499749499,0.0,Monthly rebalance
2008-11-03,IEF,sell,0.14161484688402481,87.69999694824219,87.63860695037842,12.410927904407073,0.03,Monthly rebalance
2008-11-03,VNQ,sell,4.1448940599999995,41.400001525878906,41.37102152481079,171.4785013743204,0.0,Monthly rebalance
2008-12-01,IEF,sell,0.1638431120477195,95.05000305175781,94.98346804962158,15.562386998335134,0.03,Monthly rebalance
2009-01-02,IEF,sell,0.07396354768359892,98.77999877929688,98.71085278015137,7.301004866493439,0.03,Monthly rebalance
2009-01-02,GLD,buy,2.79769351,85.93000030517578,85.9901513053894,240.574088231006,0.0,Monthly rebalance
2009-02-02,GLD,sell,0.11892713896856844,89.87999725341797,89.81708125534057,10.681688504205091,0.03,Monthly rebalance
2009-02-02,IEF,buy,0.1059918,94.80000305175781,94.86636305389403,10.055056579535725,0.0,Monthly rebalance
2009-03-02,GLD,sell,0.08402510911213046,93.4000015258789,93.33462152481079,7.842451757561626,0.03,Monthly rebalance
2009-03-02,IEF,buy,0.03926055,93.97000122070312,94.03578022155762,3.691896451177474,0.0,Monthly rebalance
2009-04-01,IEF,sell,0.06522327445988507,96.56999969482422,96.50240069503784,6.294202566570257,0.03,Monthly rebalance
2009-04-01,GLD,buy,0.06297318,91.33999633789062,91.40393433532714,5.755996409606737,0.0,Monthly rebalance
2009-05-01,IEF,buy,0.0488502,93.16000366210938,93.22521566467285,4.554070430262402,0.01,Monthly rebalance
2009-05-01,GLD,buy,0.09426869,86.75,86.81072499999999,8.18353332370025,0.0,Monthly rebalance
2009-06-01,IEF,sell,2.5626291017903586,90.26000213623047,90.1968201347351,231.14099616622275,0.03,Monthly rebalance
2009-06-01,GLD,sell,0.23582588778083302,96.47000122070312,96.40247221984863,22.734198595512897,0.0,Monthly rebalance
2009-06-01,EFA,buy,5.01930705,48.36000061035156,48.39385261077881,242.90360558594298,0.0,Monthly rebalance
2009-07-01,SPY,buy,2.59514984,92.33999633789062,92.40463433532715,239.80387201058275,0.01,Monthly rebalance
2009-07-01,EFA,buy,0.13526636,46.4900016784668,46.52254467964172,6.292935276752502,0.0,Monthly rebalance
2009-07-01,GLD,buy,0.07983596,92.30999755859375,92.37461455688477,7.374816032778869,0.0,Monthly rebalance
2009-08-03,SPY,sell,0.09817491679919099,99.8499984741211,99.78010347518921,9.795903356891369,0.03,Monthly rebalance
2009-08-03,EFA,sell,0.28688625011092395,51.220001220703125,51.18414721984863,14.684028061027847,0.0,Monthly rebalance
2009-08-03,GLD,buy,0.05243407,94.13999938964844,94.20589738922118,4.93959861811924,0.0,Monthly rebalance
2009-08-03,VNQ,buy,7.10524198,35.09000015258789,35.1145631526947,249.49746822188752,0.0,Monthly rebalance
2009-09-01,VNQ,sell,0.5271231471948497,38.970001220703125,38.94272221984863,20.527610296861415,0.03,Monthly rebalance
2009-09-01,SPY,buy,0.01748615,101.94999694824219,102.02136194610596,1.7839608381939005,0.0,Monthly rebalance
2009-09-01,EFA,buy,0.04887022,52.13999938964844,52.17649738922119,2.549876906240665,0.0,Monthly rebalance
2009-09-01,GLD,buy,0.09591796,93.41000366210938,93.47539066467284,8.965968782758463,0.0,Monthly rebalance
2009-10-01,EFA,sell,0.022213153444793576,54.34000015258789,54.301962152481074,1.2062178176464353,0.03,Monthly rebalance
2009-10-01,GLD,sell,0.053545195026731385,98.83999633789062,98.7708083404541,5.288702195537521,0.0,Monthly rebalance
2009-10-01,VNQ,sell,0.14778367596194641,41.36000061035156,41.331048609924316,6.108054294936511,0.0,Monthly rebalance
2009-10-01,SPY,buy,0.06661636,103.0,103.07209999999999,6.866288119556,0.0,Monthly rebalance
2009-10-01,IEF,buy,2.83233116,92.44999694824219,92.51471194610595,262.0323014033801,0.0,Monthly rebalance
2009-11-02,SPY,sell,0.02576171127862459,104.12999725341797,104.05710625534057,2.680689127839244,0.03,Monthly rebalance
2009-11-02,GLD,sell,0.11993028930137184,103.5,103.42755,12.4040959932321,0.0,Monthly rebalance
2009-11-02,EFA,buy,0.04861076,53.77000045776367,53.807639458084104,2.6156302478634568,0.0,Monthly rebalance
2009-11-02,IEF,buy,0.07413575,91.27999877929688,91.34389477844238,6.77184814732091,0.0,Monthly rebalance
2009-11-02,VNQ,buy,0.24385273,39.70000076293945,39.72779076347351,9.6877302345418,0.0,Monthly rebalance
2009-12-01,GLD,sell,0.1487533624106363,117.30000305175781,117.21789304962158,17.436555725821567,0.03,Monthly rebalance
2009-12-01,EFA,buy,0.07704734,56.470001220703125,56.50953022155761,4.353908988220625,0.0,Monthly rebalance
2009-12-01,IEF,buy,0.14084349,92.61000061035156,92.6748276107788,13.052646155850448,0.0,Monthly rebalance
2010-01-04,SPY,sell,0.02841044702534301,112.37000274658203,112.29134374465941,3.1902472728622286,0.03,Monthly rebalance
2010-01-04,IEF,sell,3.0473103999999998,88.73999786376953,88.67787986526488,270.22902556337226,0.0,Monthly rebalance
2010-01-04,VNQ,sell,0.3949232911909988,45.220001220703125,45.18834721984863,17.845930807544242,0.0,Monthly rebalance
2010-01-04,GLD,buy,0.16346322,109.81999969482422,109.89687369461059,17.964096842054342,0.0,Monthly rebalance
2010-02-01,GLD,sell,0.020068312670231236,106.63999938964844,106.56535139007568,2.1385867915090997,0.03,Monthly rebalance
2010-02-01,EFA,buy,0.12259389,53.20000076293945,53.23724076347351,6.526560438060788,0.0,Monthly rebalance
2010-02-01,IEF,buy,3.03108925,90.26000213623047,90.32318413772582,273.77763246563126,0.0,Monthly rebalance
2010-02-01,VNQ,buy,0.14445275,42.59000015258789,42.6198131526947,6.156549214392919,0.0,Monthly rebalance
2010-03-01,SPY,sell,0.014649898395155958,111.19999694824219,111.12215695037841,1.6279283087736172,0.03,Monthly rebalance
2010-03-01,GLD,sell,0.013786946590812477,109.4800033569336,109.40336735458374,1.5083383825726833,0.0,Monthly rebalance
2010-03-01,VNQ,sell,0.20182913392961233,44.900001525878906,44.86857152481079,9.055784931511427,0.0,Monthly rebalance
2010-03-01,EFA,buy,0.14540506,52.7400016784668,52.77691967964172,7.6740311726334856,0.0,Monthly rebalance
2010-03-01,IEF,buy,0.05062108,90.55999755859375,90.62338955688476,4.587453852630228,0.0,Monthly rebalance
2010-04-01,SPY,sell,0.03153497175735831,117.80000305175781,117.71754304962158,3.7122193954154277,0.03,Monthly rebalance
2010-04-01,EFA,sell,0.1203819096534735,56.54999923706055,56.5104142375946,6.8028315812304765,0.0,Monthly rebalance
2010-04-01,IEF,sell,3.08171033,89.11000061035156,89.04762360992432,274.41898154065564,0.0,Monthly rebalance
2010-04-01,VNQ,sell,0.278652862285365,49.16999816894531,49.13557917022705,13.691769775832928,0.0,Monthly rebalance
2010-04-01,GLD,buy,0.10562645,109.97000122070312,110.0469802215576,11.623871854023342,0.0,Monthly rebalance
2010-05-03,GLD,sell,0.0839827448660837,115.91000366210938,115.8288666595459,9.727626156796271,0.03,Monthly rebalance
2010-05-03,VNQ,sell,0.28972682085480095,52.7599983215332,52.72306632270813,15.275286391395047,0.0,Monthly rebalance
2010-05-03,SPY,buy,0.01783462,119.37999725341797,119.46356325149536,2.130587254436384,0.0,Monthly rebalance
2010-05-03,EFA,buy,0.30415805,54.5099983215332,54.54815532035827,16.591260553337296,0.0,Monthly rebalance
2010-05-03,IEF,buy,3.30546732,90.16999816894531,90.23311716766356,298.2626199794429,0.0,Monthly rebalance
2010-06-01,EFA,sell,5.471777416790809,47.88999938964844,47.856476390075684,261.8599867583987,0.03,Monthly rebalance
2010-06-01,IEF,sell,0.2437642776229425,93.16000366210938,93.09479165954589,22.693184639347535,0.0,Monthly rebalance
2010-06-01,GLD,sell,0.19408649525600108,119.87999725341797,119.79608125534057,23.250801556252178,0.0,Monthly rebalance
2010-06-01,SPY,buy,0.13391632,108.3499984741211,108.42584347305296,14.519989950807274,0.0,Monthly rebalance
2010-06-01,VNQ,buy,0.18654605,48.84000015258789,48.8741881526947,9.117286746841993,0.0,Monthly rebalance
2010-07-01,SPY,sell,2.6324713447443266,103.1500015258789,103.0777965248108,271.3493456309507,0.03,Monthly rebalance
2010-07-01,IEF,sell,0.10057292932528306,95.43000030517578,95.36319930496215,9.59095630393084,0.0,Monthly rebalance
2010-07-01,GLD,sell,0.04216602552612514,120.91000366210938,120.82536665954589,5.0947254947698415,0.0,Monthly rebalance
2010-07-01,VNQ,buy,0.23433589,46.52000045776367,46.552564458084106,10.908936624067506,0.0,Monthly rebalance
2010-08-02,VNQ,sell,0.5307946833245927,51.779998779296875,51.74375278015137,27.465308870966457,0.03,Monthly rebalance
2010-08-02,SPY,buy,2.5580409,111.98999786376953,112.06839086227416,286.67552742288353,0.0,Monthly rebalance
2010-08-02,EFA,buy,5.3960255,53.09000015258789,53.1271631526947,286.675527114601,0.0,Monthly rebalance
2010-08-02,IEF,buy,0.0354311,95.79000091552734,95.85705391616821,3.3963208630091475,0.0,Monthly rebalance
2010-08-02,GLD,buy,0.13460463,116.12000274658203,116.20128674850463,15.641231208306369,0.0,Monthly rebalance
2010-09-01,SPY,sell,2.5580409,106.7300033569336,106.65529235458374,272.82860004448247,0.03,Monthly rebalance
2010-09-01,EFA,sell,5.3960255,51.15999984741211,51.12418784751892,275.86742129200223,0.01,Monthly rebalance
2010-09-01,IEF,sell,0.09681525008759051,98.63999938964844,98.57095139007568,9.543171310201904,0.0,Monthly rebalance
2010-09-01,GLD,sell,0.13008335165242046,122.1500015258789,122.06449652481079,15.878558825712618,0.0,Monthly rebalance
2010-09-01,VNQ,buy,0.07697689,50.88999938964844,50.92562238922119,3.920096032836617,0.0,Monthly rebalance
2010-10-01,GLD,sell,0.06734421327305196,127.91000366210938,127.8204666595459,8.607968767381486,0.03,Monthly rebalance
2010-10-01,VNQ,sell,0.06789510563895274,52.38999938964844,52.35332639007568,3.5545346258047603,0.0,Monthly rebalance
2010-10-01,SPY,buy,2.51392874,114.98999786376953,115.07049086227416,289.2790141045784,0.0,Monthly rebalance
2010-10-01,EFA,buy,5.21046616,55.47999954223633,55.51883554191589,289.27901383375803,0.0,Monthly rebalance
2010-10-01,IEF,buy,0.05296717,98.51000213623047,98.57895913772582,5.221448487070977,0.0,Monthly rebalance
2010-11-01,GLD,sell,0.017438288136947033,132.85000610351562,132.75701109924316,2.3150550117484774,0.03,Monthly rebalance
2010-11-01,VNQ,sell,0.08245131035870656,54.810001373291016,54.77163437232971,4.515993024486557,0.0,Monthly rebalance
2010-11-01,EFA,buy,0.03952792,57.099998474121094,57.139968473052974,2.2586241026053604,0.0,Monthly rebalance
2010-11-01,IEF,buy,0.07900954,98.83999633789062,98.90918433532714,7.814769156109404,0.0,Monthly rebalance
2010-12-01,SPY,sell,0.03622941880218855,120.19999694824219,120.11585695037842,4.35172768623903,0.03,Monthly rebalance
2010-12-01,GLD,sell,0.06232600559733514,135.7100067138672,135.61500970916748,8.452341854216233,0.0,Monthly rebalance
2010-12-01,EFA,buy,0.12567158,55.33000183105469,55.36873283233642,6.9582761376375935,0.0,Monthly rebalance
2010-12-01,IEF,buy,0.05436875,96.41000366210938,96.47749066467284,5.245360570574932,0.0,Monthly rebalance
2010-12-01,VNQ,buy,0.02331062,54.20000076293945,54.2379407634735,1.2643200267198407,0.0,Monthly rebalance
2011-01-03,SPY,sell,0.05250256986785429,126.70999908447266,126.62130208511353,6.647943759482357,0.03,Monthly rebalance
2011-01-03,EFA,sell,0.1325898207137799,58.61000061035156,58.56897360992431,7.765649710329971,0.0,Monthly rebalance
2011-01-03,IEF,sell,3.086091422964184,93.19000244140625,93.12476943969726,287.39155223336684,0.0,Monthly rebalance
2011-01-03,GLD,buy,0.02150026,138.6699981689453,138.76706716766355,2.98352802354223,0.0,Monthly rebalance
2011-02-01,SPY,sell,0.04175988539962994,129.4600067138672,129.36938470916746,5.4024506796754705,0.03,Monthly rebalance
2011-02-01,EFA,sell,0.1174986174438013,60.20000076293945,60.15786076240539,7.068465467959336,0.0,Monthly rebalance
2011-02-01,VNQ,sell,0.12821325430910058,57.5099983215332,57.46974132270813,7.368382559286604,0.0,Monthly rebalance
2011-02-01,GLD,buy,0.14805159,130.52000427246094,130.61136827545164,19.337220745256175,0.0,Monthly rebalance
2011-03-01,GLD,sell,0.06630791976014638,138.57000732421875,138.4730083190918,9.181857124568422,0.03,Monthly rebalance
2011-03-01,VNQ,sell,0.04354014575887355,59.83000183105469,59.78812082977295,2.603183495577458,0.0,Monthly rebalance
2011-03-01,EFA,buy,0.02990082,61.7599983215332,61.803230320358274,1.8479672652275752,0.0,Monthly rebalance
2011-04-01,SPY,sell,0.01239564719084063,133.41000366210938,133.3166166595459,1.6525457447882774,0.03,Monthly rebalance
2011-04-01,GLD,sell,0.01633962245999543,138.64999389648438,138.55293890075683,2.2639027123611806,0.0,Monthly rebalance
2011-04-01,EFA,buy,0.09989037,60.189998626708984,60.23213162574768,6.016609913984637,0.0,Monthly rebalance
2011-04-01,VNQ,buy,0.05964939,58.779998779296875,58.82114477844238,3.508645405135773,0.0,Monthly rebalance
2011-05-02,EFA,sell,0.08399491975117712,64.12999725341797,64.08510625534058,5.382823357162991,0.03,Monthly rebalance
2011-05-02,GLD,sell,0.09181057844420959,151.4600067138672,151.35398470916746,13.895896885984719,0.0,Monthly rebalance
2011-05-02,VNQ,sell,0.04359024658188648,62.130001068115234,62.08651006736755,2.706366283245329,0.0,Monthly rebalance
2011-05-02,SPY,buy,0.04845356,137.07000732421875,137.1659563293457,6.646178894961332,0.0,Monthly rebalance
2011-06-01,VNQ,sell,0.100423284879402,62.540000915527344,62.496222914886474,6.276075997668255,0.03,Monthly rebalance
2011-06-01,SPY,buy,0.01560885,134.50999450683594,134.6041515029907,2.1010160101874567,0.0,Monthly rebalance
